359.607	-6976.84		0.0064386	-0.0153106		3695.09	5194.03		
361.6	-6976.59		0.00651185	-0.0154806		3693.31	5194.99		
363.593	-6976.33		0.00658552	-0.0156514		3691.52	5195.94		
365.587	-6976.07		0.00665962	-0.0158232		3689.73	5196.89		
367.58	-6975.8		0.00673416	-0.015996		3687.94	5197.84		
369.573	-6975.54		0.00680913	-0.0161696		3686.15	5198.79		
371.566	-6975.27		0.00688453	-0.0163442		3684.36	5199.73		
373.559	-6975.01		0.00696036	-0.0165198		3682.57	5200.68		
375.552	-6974.74		0.00703663	-0.0166962		3680.77	5201.62		
377.544	-6974.47		0.00711333	-0.0168736		3678.98	5202.56		
379.537	-6974.2		0.00719046	-0.0170519		3677.18	5203.5		
381.53	-6973.93		0.00726802	-0.0172312		3675.39	5204.44		
383.522	-6973.65		0.00734602	-0.0174114		3673.59	5205.38		
385.515	-6973.38		0.00742446	-0.0175925		3671.79	5206.31		
387.507	-6973.1		0.00750333	-0.0177745		3669.99	5207.25		
389.499	-6972.82		0.00758263	-0.0179575		3668.19	5208.18		
391.492	-6972.54		0.00766237	-0.0181414		3666.39	5209.12		
393.484	-6972.26		0.00774254	-0.0183262		3664.59	5210.05		
395.476	-6971.98		0.00782315	-0.0185119		3662.78	5210.98		
397.468	-6971.7		0.00790419	-0.0186986		3660.98	5211.9		
399.46	-6971.41		0.00798568	-0.0188862		3659.18	5212.83		
401.452	-6971.12		0.00806759	-0.0190748		3657.37	5213.75		
403.443	-6970.84		0.00814995	-0.0192642		3655.56	5214.68		
405.435	-6970.55		0.00823274	-0.0194546		3653.75	5215.6		
407.427	-6970.25		0.00831597	-0.019646		3651.94	5216.52		
409.418	-6969.96		0.00839963	-0.0198382		3650.13	5217.44		
411.409	-6969.67		0.00848374	-0.0200314		3648.32	5218.36		
413.401	-6969.37		0.00856828	-0.0202255		3646.51	5219.27		
415.392	-6969.08		0.00865326	-0.0204206		3644.7	5220.19		
417.383	-6968.78		0.00873868	-0.0206165		3642.88	5221.1		
419.374	-6968.48		0.00882454	-0.0208134		3641.07	5222.01		
421.365	-6968.18		0.00891084	-0.0210113		3639.25	5222.93		
423.356	-6967.87		0.00899758	-0.02121		3637.44	5223.83		
425.347	-6967.57		0.00908476	-0.0214097		3635.62	5224.74		
427.338	-6967.26		0.00917237	-0.0216103		3633.8	5225.65		
429.328	-6966.96		0.00926043	-0.0218118		3631.98	5226.55		
431.319	-6966.65		0.00934893	-0.0220143		3630.16	5227.46		
433.309	-6966.34		0.00943787	-0.0222177		3628.33	5228.36		
435.3	-6966.03		0.00952725	-0.022422		3626.51	5229.26		
437.29	-6965.72		0.00961708	-0.0226272		3624.69	5230.16		
439.28	-6965.4		0.00970734	-0.0228334		3622.86	5231.06		
441.27	-6965.09		0.00979805	-0.0230405		3621.04	5231.96		
443.26	-6964.77		0.0098892	-0.0232485		3619.21	5232.85		
445.25	-6964.45		0.0099808	-0.0234575		3617.38	5233.74		
447.24	-6964.13		0.0100728	-0.0236674		3615.55	5234.64		
449.23	-6963.81		0.0101653	-0.0238782		3613.72	5235.53		
451.219	-6963.49		0.0102582	-0.0240899		3611.89	5236.42		
453.209	-6963.16		0.0103516	-0.0243025		3610.06	5237.3		
455.198	-6962.84		0.0104454	-0.0245161		3608.23	5238.19		
457.188	-6962.51		0.0105397	-0.0247306		3606.39	5239.08		
459.177	-6962.18		0.0106344	-0.0249461		3604.56	5239.96		
461.166	-6961.85		0.0107295	-0.0251624		3602.72	5240.84		
463.155	-6961.52		0.0108251	-0.0253797		3600.89	5241.72		
465.144	-6961.19		0.0109212	-0.0255979		3599.05	5242.6		
467.133	-6960.86		0.0110176	-0.025817		3597.21	5243.48		
469.122	-6960.52		0.0111146	-0.0260371		3595.37	5244.36		
471.11	-6960.18		0.0112119	-0.0262581		3593.53	5245.23		
473.099	-6959.85		0.0113098	-0.02648		3591.69	5246.11		
475.088	-6959.51		0.011408	-0.0267028		3589.84	5246.98		
477.076	-6959.16		0.0115068	-0.0269266		3588	5247.85		
479.064	-6958.82		0.0116059	-0.0271513		3586.16	5248.72		
481.052	-6958.48		0.0117055	-0.0273769		3584.31	5249.59		
483.041	-6958.13		0.0118056	-0.0276034		3582.46	5250.45		
485.029	-6957.78		0.0119061	-0.0278309		3580.62	5251.32		
487.017	-6957.44		0.0120071	-0.0280593		3578.77	5252.18		
489.004	-6957.09		0.0121085	-0.0282886		3576.92	5253.05		
490.992	-6956.73		0.0122103	-0.0285188		3575.07	5253.91		
492.98	-6956.38		0.0123127	-0.02875		3573.22	5254.77		
494.967	-6956.03		0.0124154	-0.028982		3571.36	5255.62		
496.955	-6955.67		0.0125186	-0.029215		3569.51	5256.48		
498.942	-6955.31		0.0126223	-0.029449		3567.65	5257.34		
500.929	-6954.96		0.0127264	-0.0296838		3565.8	5258.19		
502.916	-6954.6		0.012831	-0.0299196		3563.94	5259.04		
504.903	-6954.24		0.012936	-0.0301563		3562.09	5259.89		
506.89	-6953.87		0.0130414	-0.0303939		3560.23	5260.74		
508.877	-6953.51		0.0131474	-0.0306324		3558.37	5261.59		
510.863	-6953.14		0.0132537	-0.0308719		3556.51	5262.44		
512.85	-6952.78		0.0133606	-0.0311123		3554.65	5263.28		
514.836	-6952.41		0.0134678	-0.0313536		3552.78	5264.13		
516.823	-6952.04		0.0135756	-0.0315958		3550.92	5264.97		
518.809	-6951.67		0.0136837	-0.031839		3549.06	5265.81		
520.795	-6951.29		0.0137924	-0.0320831		3547.19	5266.65		
522.781	-6950.92		0.0139015	-0.0323281		3545.33	5267.49		
524.767	-6950.54		0.014011	-0.032574		3543.46	5268.32		
526.753	-6950.16		0.014121	-0.0328209		3541.59	5269.16		
528.739	-6949.79		0.0142315	-0.0330686		3539.72	5269.99		
530.724	-6949.41		0.0143424	-0.0333173		3537.85	5270.82		
532.71	-6949.02		0.0144538	-0.0335669		3535.98	5271.65		
534.695	-6948.64		0.0145656	-0.0338175		3534.11	5272.48		
536.68	-6948.26		0.0146779	-0.0340689		3532.24	5273.31		
538.666	-6947.87		0.0147906	-0.0343213		3530.36	5274.14		
540.651	-6947.48		0.0149038	-0.0345746		3528.49	5274.96		
542.636	-6947.1		0.0150174	-0.0348288		3526.61	5275.79		
544.62	-6946.71		0.0151316	-0.035084		3524.74	5276.61		
546.605	-6946.31		0.0152461	-0.03534		3522.86	5277.43		
548.59	-6945.92		0.0153611	-0.035597		3520.98	5278.25		
550.574	-6945.53		0.0154766	-0.0358549		3519.1	5279.07		
552.559	-6945.13		0.0155926	-0.0361137		3517.22	5279.88		
554.543	-6944.73		0.015709	-0.0363735		3515.34	5280.7		
556.527	-6944.33		0.0158258	-0.0366341		3513.46	5281.51		
558.511	-6943.93		0.0159432	-0.0368957		3511.57	5282.32		
560.495	-6943.53		0.0160609	-0.0371582		3509.69	5283.13		
562.479	-6943.13		0.0161792	-0.0374217		3507.8	5283.94		
564.463	-6942.73		0.0162979	-0.037686		3505.92	5284.75		
566.446	-6942.32		0.016417	-0.0379513		3504.03	5285.56		
568.43	-6941.91		0.0165367	-0.0382175		3502.14	5286.36		
570.413	-6941.5		0.0166567	-0.0384846		3500.25	5287.16		
572.396	-6941.09		0.0167773	-0.0387526		3498.36	5287.97		
574.379	-6940.68		0.0168983	-0.0390216		3496.47	5288.77		
576.362	-6940.27		0.0170198	-0.0392914		3494.58	5289.56		
578.345	-6939.85		0.0171417	-0.0395622		3492.68	5290.36		
580.328	-6939.44		0.0172641	-0.0398339		3490.79	5291.16		
582.31	-6939.02		0.0173869	-0.0401065		3488.9	5291.95		
584.293	-6938.6		0.0175103	-0.0403801		3487	5292.75		
586.275	-6938.18		0.0176341	-0.0406546		3485.1	5293.54		
588.257	-6937.76		0.0177583	-0.0409299		3483.2	5294.33		
590.24	-6937.34		0.017883	-0.0412062		3481.31	5295.12		
592.222	-6936.91		0.0180082	-0.0414835		3479.41	5295.9		
594.203	-6936.48		0.0181338	-0.0417616		3477.5	5296.69		
596.185	-6936.06		0.0182599	-0.0420407		3475.6	5297.47		
598.167	-6935.63		0.0183865	-0.0423206		3473.7	5298.25		
600.148	-6935.2		0.0185136	-0.0426015		3471.8	5299.04		
602.13	-6934.77		0.0186411	-0.0428834		3469.89	5299.82		
604.111	-6934.33		0.018769	-0.0431661		3467.99	5300.59		
606.092	-6933.9		0.0188975	-0.0434497		3466.08	5301.37		
608.073	-6933.46		0.0190264	-0.0437343		3464.17	5302.15		
610.054	-6933.03		0.0191558	-0.0440198		3462.26	5302.92		
612.035	-6932.59		0.0192856	-0.0443062		3460.35	5303.69		
614.015	-6932.15		0.0194159	-0.0445935		3458.44	5304.46		
615.996	-6931.7		0.0195467	-0.0448817		3456.53	5305.23		
617.976	-6931.26		0.0196779	-0.0451709		3454.62	5306		
619.957	-6930.82		0.0198097	-0.045461		3452.71	5306.77		
621.937	-6930.37		0.0199418	-0.045752		3450.79	5307.53		
623.917	-6929.92		0.0200745	-0.0460439		3448.88	5308.3		
625.897	-6929.47		0.0202076	-0.0463367		3446.96	5309.06		
627.876	-6929.02		0.0203412	-0.0466304		3445.05	5309.82		
629.856	-6928.57		0.0204753	-0.0469251		3443.13	5310.58		
631.835	-6928.12		0.0206098	-0.0472207		3441.21	5311.34		
633.815	-6927.66		0.0207448	-0.0475172		3439.29	5312.09		
635.794	-6927.2		0.0208803	-0.0478146		3437.37	5312.85		
637.773	-6926.75		0.0210162	-0.0481129		3435.45	5313.6		
639.752	-6926.29		0.0211527	-0.0484121		3433.52	5314.35		
641.731	-6925.83		0.0212896	-0.0487123		3431.6	5315.1		
643.71	-6925.37		0.0214269	-0.0490134		3429.68	5315.85		
645.688	-6924.9		0.0215648	-0.0493154		3427.75	5316.6		
647.667	-6924.44		0.0217031	-0.0496183		3425.82	5317.35		
649.645	-6923.97		0.0218419	-0.0499221		3423.9	5318.09		
651.623	-6923.5		0.0219811	-0.0502268		3421.97	5318.83		
653.601	-6923.03		0.0221209	-0.0505325		3420.04	5319.58		
655.579	-6922.56		0.0222611	-0.0508391		3418.11	5320.32		
657.557	-6922.09		0.0224017	-0.0511465		3416.18	5321.06		
659.534	-6921.62		0.0225429	-0.0514549		3414.25	5321.79		
661.512	-6921.14		0.0226845	-0.0517643		3412.31	5322.53		
663.489	-6920.67		0.0228266	-0.0520745		3410.38	5323.26		
665.466	-6920.19		0.0229692	-0.0523856		3408.44	5324		
667.443	-6919.71		0.0231123	-0.0526977		3406.51	5324.73		
669.42	-6919.23		0.0232558	-0.0530107		3404.57	5325.46		
671.397	-6918.75		0.0233998	-0.0533246		3402.63	5326.19		
673.374	-6918.26		0.0235443	-0.0536394		3400.69	5326.91		
675.35	-6917.78		0.0236893	-0.0539551		3398.75	5327.64		
677.327	-6917.29		0.0238347	-0.0542717		3396.81	5328.36		
679.303	-6916.8		0.0239807	-0.0545893		3394.87	5329.08		
681.279	-6916.31		0.0241271	-0.0549077		3392.93	5329.81		
683.255	-6915.82		0.024274	-0.0552271		3390.99	5330.53		
685.231	-6915.33		0.0244213	-0.0555474		3389.04	5331.24		
687.206	-6914.84		0.0245692	-0.0558686		3387.1	5331.96		
689.182	-6914.34		0.0247175	-0.0561907		3385.15	5332.68		
691.157	-6913.84		0.0248663	-0.0565137		3383.2	5333.39		
693.132	-6913.35		0.0250156	-0.0568377		3381.25	5334.1		
695.107	-6912.85		0.0251653	-0.0571625		3379.3	5334.81		
697.082	-6912.35		0.0253156	-0.0574883		3377.35	5335.52		
699.057	-6911.84		0.0254663	-0.057815		3375.4	5336.23		
701.032	-6911.34		0.0256175	-0.0581426		3373.45	5336.94		
703.006	-6910.83		0.0257692	-0.0584711		3371.5	5337.64		
704.981	-6910.33		0.0259213	-0.0588005		3369.55	5338.35		
